musics,n,order
music\Q4\MT0004537445.wav,1.0,1.0
music\Q4\MT0001942272.wav,1.0,0.0
music\Q4\MT0009741521.wav,1.0,2.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q3\MT0003396470.wav,1.0,2.0
music\Q3\MT0002006203.wav,1.0,0.0
music\Q3\MT0007338724.wav,1.0,1.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q2\MT0004807446.wav,1.0,0.0
music\Q2\MT0003326925.wav,1.0,1.0
music\Q2\MT0007926918.wav,1.0,2.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q1\MT0004037272.wav,1.0,2.0
music\Q1\MT0002538335.wav,1.0,0.0
music\Q1\MT0009010830.wav,1.0,1.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q1\MT0000392975.wav,1.0,2.0
music\Q1\MT0005737276.wav,1.0,0.0
music\Q1\MT0026158301.wav,1.0,1.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q3\MT0000255724.wav,1.0,1.0
music\Q3\MT0004922692.wav,1.0,2.0
music\Q3\MT0014192212.wav,1.0,0.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q2\MT0000377411.wav,1.0,2.0
music\Q2\MT0006484633.wav,1.0,0.0
music\Q2\MT0015962332.wav,1.0,1.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
﻿musics,n,order
music\Q4\MT0000218346.wav,1.0,1.0
music\Q4\MT0006164654.wav,1.0,2.0
music\Q4\MT0028550964.wav,1.0,0.0

extraInfo
participant,15
session,2
trigger,True
date,2023-04-04_17h03.26.465
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.63719118386236
